wallet_address,ticker,unrealized,realized,total_profit,balance,position,bought_avg,timestamp
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"$duck
43d","$0
0%","-$2,667.05
-97.8%","-$2,667.05
-97.8%","$0
0",0%,"$2,726.39
$0.0002",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"RACIST
43d","$0
0%","-$149.11
-68.4%","-$149.11
-68.4%","$0
0",0%,"$218.14
$0.0₄1663",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"Y2K
47d","$0
0%","-$407.14
-25.2%","-$407.14
-25.2%","$0
0",0%,"$1,616.34
$0.0004",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"NOGAMBLING
48d","$0
0%","+$388.5
+31.6%","+$388.5
+31.6%","$0
0",0%,"$1,227.85
$0.0002",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"YGG
51d","$0
0%","-$2,510.19
-32%","-$2,510.19
-32%","$0
0",0%,"$7,832.48
$0.0018",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"SHRUB
55d","$0
0%","-$8,976.55
-44.9%","-$8,976.55
-44.9%","$0
0",0%,"$20K
$0.0151",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"MemesAI
55d","+$326.5K
+451%","+$6,679.57
+134.6%","+$333.2K
+430.7%","$401.9K
9.2M",95.26%,"$76.7K
$0.0079",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"MATRIX
56d","$0
0%","-$3,329.2
-43.8%","-$3,329.2
-43.8%","$0
0",0%,"$7,607.89
$0.0012",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"∞
60d","$0
0%","-$3,205.58
-89.5%","-$3,205.58
-89.5%","$0
0",0%,"$3,580.84
$0.0003",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"ROKO
64d","$0
0%","$0
0%","$0
0%","$0
0",100%,"$0
$0",2024-12-28 22:54:04
H3QsBrrivimFJmSpTXuvig2n1Bh7JuYxrriRSEszT6cc,"Hypatia
65d","$0
0%","-$1,774.07
-95%","-$1,774.07
-95%","$0
0",0%,"$1,867.85
$0.0001",2024-12-28 22:54:04
