Value (SOL)
0.000455
1.015000
0.001005
0.000405
0.000405
0.207500
0.000405
0.105500
0.000405
0.058650
0.000405
1.522000
0.000005
0.035340
0.001505
0.312800
0.000338
0.024520
0.002002
0.062940
0.001040
1.121400
0.000205
0.033300
0.001005
0.000116
0.000116
0.050250
0.000255
0.692300
0.002005
0.022570
0.000055
0.400100
0.000147
0.000405
0.000405
0.053660
0.000336
0.090270
0.000055
0.198600
0.000055
2.074000
0.050000
1.743700
0.001011
1.014000
0.000006
0.150900
0.000199
0.225500
0.000055
0.023590
0.001039
0.003315
0.000244
0.103000
0.000015
0.321600
0.000255
0.600000
0.000092
0.238500
0.000226
0.105500
0.002505
0.169300
0.000905
0.204900
0.000905
0.292100
0.000905
0.217400
0.001005
0.374300
0.001005
0.501100
0.001005
0.450000
0.000005
0.052360
0.000105
0.003076
0.003076
0.103000
0.000006
0.104100
0.000758
0.227400
0.001837
0.106000
0.001005
0.000758
0.000758
0.021630
0.000174
0.227600
0.000405
0.000405
0.000405
0.854100
0.000255
0.519000
0.010000
1.500100
0.000174
0.000505
0.000505
0.000505
0.000505
0.248300
0.000705
0.350900
0.000905
0.350900
0.000905
0.500900
0.000905
0.300900
0.000905
0.850200
0.010000
0.177500
0.000426
0.438900
0.000905
0.774300
0.000905
0.502000
0.000005
0.103000
0.000055
0.123700
0.000349
0.600000
0.000017
1.001800
0.001837
0.004865
0.001837
0.050200
0.000105
0.305200
0.000983
0.310900
0.000370
1.053300
0.001837
0.452000
0.000005
0.020000
0.010020
0.006231
0.000420
0.227800
0.001005
0.171100
0.001837
0.507000
0.000006
0.022040
0.010020
0.100000
0.000055
0.825900
0.000338
0.001837
0.001837
0.350900
0.000905
0.350900
0.000905
0.000547
0.000547
0.564800
0.000905
0.756700
0.001837
0.500000
0.000005
0.141000
0.000297
0.015800
0.007205
0.221500
0.000387
0.001837
0.001837
0.098940
0.000230
0.047250
0.002235
0.010690
0.000695
2.000600
0.000696
1.012200
0.000205
0.104000
0.001005
0.500000
0.000005
0.363200
0.001670
0.000105
0.000105
0.237300
0.001005
1.467200
0.010000
0.000255
0.000255
0.200200
0.000255
0.469100
0.001670
0.209000
0.000005
0.814600
0.002860
0.426700
0.000137
0.400300
0.000317
0.450000
0.000077
0.244600
0.000905
0.317700
0.000116
0.352100
0.000905
0.393900
0.000905
0.500900
0.000905
0.450000
0.000044
1.011000
0.000035
0.600000
0.000061
0.507100
0.000105
0.220900
0.010000
0.600000
0.000044
0.456800
0.000905
0.487400
0.000226
1.581300
0.001427
0.090030
0.000492
0.000105
0.000105
0.102400
0.000405
0.030200
0.010000
0.176800
0.001505
0.199100
0.001485
0.411900
0.000005
0.019170
0.000212
0.034220
0.000035
0.532800
0.000445
0.374900
0.000772
0.356100
0.001670
0.116400
0.001670
0.013870
0.000282
0.254000
0.000282
0.046790
0.001670
0.041490
0.000560
0.933700
0.000400
0.354700
0.000255
0.348600
0.000905
0.347400
0.000905
0.426000
0.000405
0.426000
0.000405
0.426100
0.000455
0.448000
0.000905
0.001505
0.001505
0.426100
0.000455
0.426100
0.000455
0.001670
0.001670
10.640000
0.000005
0.600000
0.000047
10.640000
0.000005
0.213900
0.000165
0.202000
0.000006
0.000337
0.000337
0.176400
0.000905
0.450000
0.000044
0.450000
0.000044
0.600000
0.000044
0.376800
0.000116
0.500200
0.000226
0.159300
0.000905
0.243000
0.000905
0.105300
0.000905
1.500000
0.000005
1.194400
0.000005
0.763900
0.000005
1.032000
0.000006
0.763900
0.000005
0.052300
0.000265
0.068150
0.000105
0.502000
0.000005
0.092200
0.000135
0.048360
0.000105
0.032230
0.000192
0.057730
0.000199
0.214300
0.000005
0.352400
0.000377
0.001519
0.001519
0.202100
0.000084
6.293200
0.000005
0.607000
0.000035
6.268700
0.000008
6.270200
0.000005
0.001519
0.001519
1.002100
0.000132
0.001519
0.001519
3.087500
0.010000
0.452500
0.001519
0.101600
0.000006
7.096000
0.020000
0.001381
0.001381
0.093090
0.000322
0.030450
0.000460
1.254000
0.001005
1.900300
0.000322
0.091600
0.001381
0.001381
0.001381
0.012520
0.000055
0.377600
0.000673
0.100200
0.000255
0.052240
0.000105
0.104000
0.001005
0.100100
0.001381
0.037450
0.001381
0.022990
0.000324
0.509000
0.002005
0.050650
0.000658
0.171900
0.003005
0.040130
0.000137
0.474900
0.000116
0.500500
0.000505
0.452200
0.001381
0.036090
0.000052
0.037900
0.000115
0.080200
0.000329
0.084070
0.001381
0.000668
0.000668
3.440100
0.007505
0.059990
0.007505
0.003005
0.003005
0.045060
0.000068
1.130300
0.001427
0.459000
0.001005
0.045320
0.000261
0.732300
0.002005
1.022000
0.010000
0.227300
0.000249
0.039580
0.001381
0.940200
0.000249
0.102100
0.000405
0.001526
0.001526
0.050830
0.000270
0.901000
0.000102
0.588600
0.001534
0.300800
0.001534
0.010100
0.000006
0.101000
0.000006
0.052740
0.000105
0.047430
0.001534
0.000051
0.000051
0.106000
0.001005
0.585800
0.000905
0.568600
0.000905
0.378100
0.000905
0.500900
0.000905
0.102500
0.000255
0.502200
0.000255
0.259200
0.000905
0.449900
0.000226
0.482100
0.000005
1.624300
0.030000
0.102200
0.000255
0.053040
0.001005
0.150200
0.000244
0.100000
0.000055
0.990800
0.000055
0.050740
0.000405
1.001100
0.001005
0.198200
0.020000
0.226700
0.001534
0.103000
0.000055
0.204000
0.000006
0.037460
0.000505
6.277800
0.005005
0.481800
0.000165
0.043240
0.000115
0.000226
0.000226
0.467500
0.000255
0.592900
0.001005
8.625200
0.000005
0.498700
0.001005
3.392000
0.000005
1.000200
0.000226
0.399600
0.000905
0.407400
0.000905
0.303900
0.000905
0.300900
0.000905
0.467700
0.000455
0.467700
0.000455
0.104900
0.000905
1.022000
0.010000
0.372300
0.000116
0.220200
0.000226
0.183300
0.000905
0.443700
0.000905
0.092400
0.000368
0.295100
0.001534
0.236600
0.000282
0.010440
0.000405
0.245500
0.003005
0.029310
0.000035
0.001299
0.001299
0.043760
0.000505
0.305000
0.000006
0.000019
0.000019
0.000023
0.000023
0.270500
0.000505
0.302100
0.000114
1.013000
0.001005
0.205000
0.003005
0.225200
0.000055
0.024400
0.000505
0.052230
0.000197
0.009358
0.000256
0.053100
0.000105
0.183400
0.001704
1.002400
0.000447
0.033310
0.001005
0.307000
0.000006
0.000020
0.000020
0.000023
0.000023
0.104500
0.000035
0.079730
0.000211
0.431600
0.000205
0.000029
0.000029
0.000036
0.000036
0.000036
0.000036
0.000336
0.000336
0.000099
0.000099
0.000055
0.000055
0.000109
0.000109
0.000128
0.000128
0.031470
0.000275
0.000183
0.000183
0.415600
0.001855
0.010940
0.000405
0.105400
0.003398
0.000055
0.000055
0.000055
0.000055
0.000055
0.000055
0.000055
0.000055
0.000007
0.000007
0.000055
0.000055
0.000055
0.000055
0.000055
0.000055
0.000055
0.000055
0.003189
0.003189
0.301200
0.000207
1.555500
0.020000
0.166100
0.000173
0.107000
0.002005
0.377300
0.000224
0.000055
0.000055
0.000024
0.000024
0.000024
0.000024
0.000055
0.000055
0.000024
0.000024
0.000024
0.000024
0.000022
0.000022
0.038910
0.000055
0.517000
0.010000
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000022
0.000022
0.077170
0.000139
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000022
0.000022
0.000024
0.000024
0.000024
0.000024
0.000023
0.000023
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000024
0.000022
0.000022
0.000024
0.000024
0.000023
0.000023
0.000022
0.000022
0.092200
0.000180
0.238300
0.001893
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.506700
0.000230
0.228600
0.001516
0.901300
0.000281
0.000048
0.000048
1.206200
0.002005
0.082990
0.001005
0.107000
0.005005
0.032240
0.000006
0.025740
0.001505
0.037930
0.001893
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.000022
0.106000
0.000005
0.000007
0.000007
0.000007
0.000007
0.000007
0.000007
0.000007
0.000007
0.000021
0.000021
0.000022
0.000022
0.000022
0.000022
0.305700
0.001005
0.000048
0.000048
0.000024
0.000024
0.345300
0.010000
0.000022
0.000022
1.215000
0.001005
0.000088
0.000088
0.000037
0.000037
0.000047
0.000047
0.146300
0.000707
0.000010
0.000010
0.000010
0.000010
0.000038
0.000038
0.000043
0.000043
0.000039
0.000039
0.264500
0.010000
0.011250
0.000217
0.000116
0.000116
0.000096
0.000096
0.000191
0.000191
0.000112
0.000112
0.000162
0.000162
0.035680
0.000315
0.001070
0.001070
0.493000
0.002005
0.811200
0.000005
0.000355
0.000355
0.000048
0.000048
0.000237
0.000237
0.643200
0.001231
5.896600
0.000005
0.000243
0.000243
0.000423
0.000423
0.000270
0.000270
0.000372
0.000372
0.000438
0.000438
1.325200
0.000010
0.507500
0.001005
0.000265
0.000265
0.050460
0.000361
0.190300
0.000005
0.214100
0.000361
0.045610
0.001005
0.788700
0.010000
0.088640
0.000055
0.038840
0.000308
0.042900
0.000505
0.110900
0.002103
0.048870
0.000055
0.133200
0.000368
0.157800
0.002103
0.078620
0.000055
0.003044
0.000005
0.200300
0.000357
0.052220
0.000188
2.876400
0.002103
0.227200
0.002103
0.014120
0.000035
0.022140
0.000105
0.090450
0.000473
0.013140
0.001005
0.052440
0.000405
0.092500
0.000404
0.012750
0.000006
0.100300
0.000330
2.441100
0.000473
0.154000
0.001005
0.256500
0.002103
0.450000
0.000208
0.059570
0.001005
0.258500
0.002005
3.384600
0.010000
0.051940
0.000199
0.107300
0.000055
0.010200
0.000148
0.106000
0.001005
0.105900
0.001005
1.014000
0.001005
0.000055
0.000055
0.000066
0.000066
1.018000
0.003005
0.000018
0.000018
0.000055
0.000055
0.509500
0.001005
0.000157
0.000157
0.356000
0.001047
0.000039
0.000039
0.000041
0.000041
0.000043
0.000043
0.000075
0.000075
0.000084
0.000084
0.000111
0.000111
0.000132
0.000132
0.202100
0.000157
0.000295
0.000295
0.001195
0.001195
0.000814
0.000814
0.664400
0.000005
0.292900
0.001005
0.306200
0.020000
0.002460
0.002460
0.025220
0.001005
0.000048
0.000048
0.502300
0.000320
0.184900
0.002336
0.047470
0.002336
0.020300
0.000180
0.000056
0.000056
0.000056
0.000056
0.000116
0.000116
0.519000
0.010000
0.000116
0.000116
0.500500
0.000505
0.500500
0.000505
0.000037
0.000037
0.000042
0.000042
0.000051
0.000051
0.000056
0.000056
0.000056
0.000056
0.000058
0.000058
0.000055
0.000055
0.000209
0.000209
0.000265
0.000265
0.000325
0.000325
0.000217
0.000217
0.000275
0.000275
0.000399
0.000399
0.000375
0.000375
1.538900
0.000005
0.355200
0.000005
1.923300
0.001280
0.049460
0.000055
0.053930
0.000055
1.053800
0.015870
0.000309
0.000309
0.000119
0.000119
0.253500
0.000265
0.000332
0.000332
1.035000
0.010000
0.000488
0.000488
10.100000
0.001005
0.141600
0.000405
0.204000
0.001005
0.006776
0.000295
0.012350
0.000319
1.202300
0.000313
1.005900
0.003951
0.045440
0.001005
0.024980
0.000447
0.105000
0.001005
0.008351
0.000313
0.324700
0.010000
0.054680
0.000553
0.022040
0.000005
4.040900
0.000005
2.933500
0.000338
6.834700
0.000823
0.149000
0.001005
0.702200
0.000252
1.730500
0.000259
0.102300
0.000351
0.263700
0.009505
0.112800
0.000789
0.200400
0.000214
0.923500
0.002595
0.086080
0.000405
1.423800
0.000405
0.096600
0.001505
0.089390
0.000405
0.227200
0.000401
0.012060
0.000016
0.452200
0.000499
0.117500
0.000505
2.898100
0.000405
0.052580
0.000550
0.000142
0.000142
1.000800
0.000888
0.104500
0.001505
0.107800
0.006011
0.163200
0.005005
0.157800
0.005005
1.500000
0.000005
0.106000
0.000006
0.488600
0.010000
0.270600
0.010000
0.355200
0.002595
0.255200
0.003233
0.045030
0.000055
0.107300
0.000005
0.190900
0.000005
0.637000
0.000484
0.052520
0.000035
0.039700
0.001405
0.000415
0.000415
0.052440
0.000405
0.038500
0.000484
0.154800
0.001505
0.106000
0.002005
0.567000
0.050000
0.519000
0.010000
0.044960
0.000055
0.202500
0.000484
0.456300
0.000230
0.209000
0.000005
3.042000
0.010000
0.000435
0.000435
1.001400
0.001013
0.202600
0.000606
0.059690
0.000405
0.487600
0.001505
0.203000
0.001005
0.434800
0.000015
0.000415
0.000415
0.054040
0.001505
0.228000
0.002883
1.114000
0.100000
0.023000
0.000105
0.424800
0.015000
0.496000
0.015000
0.833000
0.000534
0.315300
0.000534
0.042040
0.008005
0.103900
0.001005
0.104500
0.000035
0.104600
0.000805
0.103000
0.000006
0.093050
0.003203
0.206800
0.001005
0.118000
0.001671
1.031000
0.009005
0.300200
0.000105
1.467700
0.000484
0.000496
0.000496
4.488700
0.001092
0.034680
0.000043
0.408000
0.000006
0.122000
0.010000
0.115900
0.000534
0.464300
0.008805
1.014000
0.000006
0.001064
0.001064
3.555100
0.010000
0.000405
1.500000
0.000005
2.003000
0.001005
0.502600
0.000611
0.100900
0.000105
3.872000
0.030000
0.005880
0.000405
1.502000
0.000005
0.020480
0.003203
0.027030
0.000505
0.182300
0.000415
0.055040
0.000505
0.000377
0.000377
0.012140
0.000055
0.304700
0.000035
0.274600
0.003203
0.107000
0.005000
1.031000
0.010000
0.382000
0.050000
0.610400
0.001005
0.548300
0.000377
0.802600
0.000605
0.135900
0.000330
0.054320
0.000035
0.002912
0.002912
1.004000
0.001005
0.562000
0.010000
0.102000
0.000005
0.103000
0.000006
0.052540
0.000006
1.000300
0.000330
0.519000
0.010000
0.067430
0.000105
0.329100
0.003005
0.032320
0.000305
0.036110
0.000305
1.209900
0.000006
0.000258
0.000258
2.004000
0.003005
3.042000
0.010000
0.031080
0.000305
0.602400
0.000405
2.000300
0.000335
5.195400
0.010000
2.873700
0.022000
0.102200
0.000105
0.227400
0.002912
0.065120
0.001064
0.033000
0.000201
0.027320
0.003005
0.023600
0.001405
0.507900
0.020000
0.000050
0.000050
0.000005
0.109000
0.003005
0.311000
0.003005
0.222000
0.000055
0.507000
0.002005
3.056000
0.022000
0.153800
0.001766
5.006000
0.001005
0.122900
0.001505
1.062000
0.030000
0.102800
0.000784
0.350200
0.000116
0.001005
0.001005
0.105000
0.000006
0.500500
0.000505
0.500500
0.000505
0.014730
0.000006
0.103500
0.000005
13.510000
0.010000
0.000055
0.000055
5.023600
0.023680
0.006310
0.006310
5.025700
0.023680
1.001100
0.001163
0.349300
0.002648
0.997600
0.002279
0.122300
0.000315
0.128600
0.000055
0.104300
0.002648
0.070010
0.002648
1.543100
0.003005
0.064540
0.006005
0.096120
0.000515
0.066600
0.000105
1.022000
0.008005
2.006000
0.003005
1.003100
0.001005
1.518000
0.003005
0.006310
0.006310
1.192100
0.000505
0.025640
0.001405
0.039630
0.000305
0.109600
0.010000
0.529000
0.020000
0.035190
0.000305
0.035350
0.000305
0.083760
0.001005
0.125800
0.000783
0.103200
0.000105
0.316000
0.001005
0.020640
0.000055
2.325000
0.002648
6.572500
0.010000
1.005000
0.002005
0.022740
0.000505
0.202800
0.000789
1.073800
0.003005
1.022000
0.010000
0.024400
0.000105
0.001913
0.001913
0.218100
0.000101
0.103500
0.000515
0.003005
0.003005
0.000110
0.000110
0.055500
0.000305
0.055400
0.000305
0.051520
0.000305
0.522000
0.010000
2.040000
0.010000
0.546500
0.010010
3.044000
0.010000
0.485900
0.015000
0.558000
0.015000
1.013000
0.003005
0.405000
0.002407
0.001914
0.001914
1.035000
0.010000
0.022290
0.000255
1.005900
0.003925
1.037000
0.010000
4.976000
0.009005
0.000405
0.000405
5.040000
0.020000
0.001091
0.001091
0.050290
0.002105
5.062000
0.010000
2.002000
0.000005
0.107100
0.000505
1.071200
0.003005
0.058540
0.003005
0.169700
0.010000
0.089800
0.000055
0.507000
0.000006
1.010200
0.000105
0.045450
0.000505
0.510400
0.000405
0.007294
0.000255
0.202000
0.001005
0.000583
0.000583
0.012140
0.000006
1.841300
0.010000
5.493900
0.010000
0.000405
0.000405
0.055140
0.000105
0.003005
0.003005
0.506700
0.000230
0.054540
0.000006
0.202000
0.001005
0.000255
0.000255
0.209600
0.001005
0.507500
0.000505
2.032000
0.010000
0.029780
0.000305
0.029670
0.000305
0.035330
0.000305
0.000605
0.100300
0.000334
0.013210
0.001074
2.011200
0.008005
0.202800
0.000100
0.155600
0.000105
0.765400
0.001917
0.105900
0.001005
0.103500
0.000505
0.101200
0.000305
0.077670
0.000664
1.015000
0.003005
0.390500
0.002505
0.169100
0.000565
0.364500
0.002205
0.036840
0.000305
0.017260
0.000331
0.156300
0.001005
0.037620
0.000305
0.037740
0.000305
0.300000
0.000055
0.056850
0.000305
0.072690
0.000305
0.062640
0.000305
0.978100
0.000405
0.000305
0.000305
0.747200
0.004005
0.204200
0.000205
0.227900
0.000331
1.045400
0.000486
0.000833
0.000833
0.095420
0.001005
0.074430
0.000105
0.091270
0.000005
0.000305
0.000305
0.155500
0.001005
1.176100
0.001005
1.211600
0.001005
0.056350
0.010000
1.012000
0.000006
0.211300
0.007505
0.424600
0.002068
0.177000
0.000087
0.044960
0.000055
0.072440
0.000405
0.409500
0.001505
1.429500
0.010000
0.107000
0.002005
0.228500
0.002193
0.950400
0.002674
1.000800
0.000888
0.004005
0.004005
0.030300
0.000305
1.526500
0.009005
0.105000
0.002005
0.052840
0.000155
0.026530
0.000305
0.026420
0.000305
2.200800
0.000888
4.004500
0.000181
0.148300
0.002674
0.328000
0.000116
5.062000
0.010000
1.078200
0.000542
0.208000
0.001005
0.202100
0.000105
0.794700
0.001444
0.721400
0.001384
1.220100
0.000061
0.000519
0.000519
0.109700
0.000305
0.038230
0.000305
0.041160
0.000305
0.041280
0.000305
0.509500
0.000505
1.019000
0.005005
0.062890
0.000305
0.109000
0.003005
0.084260
0.000305
0.074650
0.000305
0.000972
0.000972
0.205000
0.001005
0.031390
0.000055
3.014000
0.014000
0.500500
0.000505
0.898200
0.001030
0.522000
0.008005
0.576600
0.025000
0.012440
0.000405
0.042140
0.000105
0.216000
0.010000
0.112600
0.000633
0.101100
0.000105
0.548000
0.016000
0.000421
0.000421
0.502400
0.000405
0.273200
0.000525
0.055270
0.003233
0.672800
0.000338
0.103900
0.001005
0.200000
0.000005
0.325900
0.002432
0.002432
0.002432
0.121000
0.000005
0.095870
0.002005
0.227300
0.002432
0.107000
0.002009
0.090730
0.000499
0.324000
0.000499
0.508000
0.001005
1.920400
0.003005
0.304900
0.000230
0.000028
0.000028
0.504000
0.002257
0.020650
0.000499
0.105000
0.000006
0.186700
0.000405
0.204000
0.000055
0.000405
0.000405
0.024200
0.002005
0.108000
0.005005
0.069910
0.002432
0.167400
0.002432
2.001400
0.001012
0.307800
0.003005
2.006000
0.001005
0.507000
0.000055
0.264500
0.010000
3.032000
0.000055
0.000811
0.000811
0.100200
0.000105
0.103100
0.000105
0.206200
0.000205
0.101000
0.000006
0.600000
0.000045
0.450000
0.000047
0.002432
0.002432
0.227800
0.002432
0.012360
0.012360
0.039340
0.005005
1.015000
0.003005
0.471100
0.001005
0.544800
0.001005
0.298900
0.000116
0.513000
0.004005
0.050940
0.000105
0.600000
0.000050
0.015310
0.000395
0.000226
0.000226
0.000226
0.000226
0.000905
0.000905
0.000905
0.000905
0.000905
0.000905
0.287900
0.003305
0.100000
0.000055
0.000045
0.000045
0.071210
0.000105
0.042090
0.000305
0.000226
0.000226
0.000505
0.000505
0.000705
0.000705
0.000905
0.000905
0.000905
0.000905
5.040000
0.020000
0.258500
0.003005
0.183500
0.000105
0.203200
0.001805
0.146600
0.000396
0.350900
0.000905
0.549100
0.000905
0.736700
0.000905
0.222100
0.000905
0.500900
0.000905
0.300900
0.000905
0.500900
0.000905
0.453100
0.001005
0.572200
0.001005
0.035240
0.000305
0.000305
0.000305
0.034800
0.000305
0.253000
0.001005
0.518700
0.000905
0.384300
0.000905
0.449400
0.000905
1.893300
0.015000
2.028900
0.015000
0.321700
0.000116
0.103900
0.001005
0.115300
0.000035
0.073070
0.000305
0.084970
0.000305
0.066590
0.000305
0.116900
0.002432
0.092010
0.001005
0.197400
0.002336
0.087610
0.000105
0.500500
0.000505
5.003200
0.001233
0.002211
0.002211
1.004400
0.002411
0.069770
0.002211
1.466700
0.020000
0.258300
0.000035
0.497600
0.002211
0.105100
0.000105
0.036080
0.000055
0.042770
0.000315
0.745600
0.002211
5.258000
0.010000
0.000015
0.000015
0.200100
0.000138
0.000715
0.000715
0.940400
0.002005
0.304900
0.003005
0.243500
0.005005
0.117100
0.002211
10.140000
0.020000
2.115800
0.000405
0.207000
0.001005
0.069770
0.002211
0.000578
0.000578
0.227500
0.002211
0.122000
0.008005
0.024240
0.000006
0.204000
0.001005
2.001400
0.001013
0.451800
0.001030
0.052240
0.000105
0.522000
0.010000
0.893800
0.001005
1.000200
0.000241
0.002211
0.002211
0.038830
0.001797
0.033050
0.001505
0.202800
0.000794
0.227400
0.002211
0.014180
0.000313
0.104000
0.002005
0.078700
0.002211
0.254000
0.001005
0.000055
0.000055
0.026750
0.000006
0.054500
0.002005
0.700500
0.007805
0.308800
0.001805
0.254000
0.001000
5.691500
0.000005
1.354500
0.002211
0.340300
0.002211
0.003595
0.003595
3.072000
0.002057
0.256500
0.000015
0.000035
0.000035
1.000200
0.000234
2.021000
0.001005
0.120600
0.000305
0.094580
0.000305
0.104100
0.000305
0.261000
0.001005
0.064540
0.010000
0.053490
0.001005
0.204600
0.001305
0.115000
0.000055
5.062000
0.015000
0.822500
0.000424
0.003054
0.000015
0.202200
0.000105
0.680300
0.002211
0.000355
0.000355
0.452900
0.002211
0.503000
0.000055
0.454500
0.001427
0.100300
0.000355
0.309600
0.003005
0.072390
0.000355
0.000956
0.000956
0.059270
0.002456
0.012440
0.000305
3.000800
0.000888
0.029410
0.000333
1.510300
0.001305
0.105100
0.000105
3.042000
0.010000
1.119400
0.001090
0.212000
0.000005
0.100200
0.000105
0.304000
0.001005
5.006000
0.001005
4.326500
0.000405
0.000055
0.000055
0.000116
0.000116
0.000333
0.000333
0.007044
0.001005
0.111000
0.008005
6.818400
0.000025
1.131700
0.004005
0.292000
0.000405
0.500500
0.000505
0.305100
0.000105
0.028910
0.002456
0.000397
0.000397
0.022440
0.000105
0.071670
0.001427
0.052040
0.000005
0.206000
0.002005
5.050400
0.000405
0.097570
0.004005
0.406000
0.000006
0.001005
0.001005
0.013100
0.001005
5.006000
0.001005
0.377100
0.020000
2.044000
0.020000
0.228400
0.002456
0.174800
0.002456
0.107000
0.002005
0.827900
0.002005
0.169100
0.002456
0.092850
0.002456
0.115400
0.002456
0.015000
0.015000
1.951800
0.005005
3.042000
0.010000
0.300300
0.000315
0.000116
0.000116
0.041630
0.001505
0.408900
0.001005
0.509500
0.001005
0.092980
0.002456
2.117700
0.010000
0.103100
0.000105
0.012220
0.000483
3.029300
0.000305
0.515000
0.004005
0.415600
0.010000
0.102900
0.000864
0.202100
0.000125
10.660000
0.010000
0.200100
0.000125
0.188800
0.000006
0.202100
0.000125
0.000035
0.000035
0.289200
0.000505
5.062000
0.010000
0.000394
0.000394
0.004004
0.004004
0.001364
0.001364
0.001866
0.001866
1.012000
0.000055
0.001502
0.104100
0.000816
2.260800
0.001581
0.263000
0.001005
