Value (SOL)
0.000561
0.787200
0.001168
0.002045
0.000005
0.019900
0.000141
0.057230
0.000779
0.023150
0.000141
0.302100
0.000139
0.012060
0.010000
0.000173
0.000173
0.182200
0.000167
0.000132
0.000132
0.202400
0.000405
0.020390
0.000005
0.586300
0.000005
0.050020
0.000130
0.009153
0.000130
1.847700
0.000095
0.067980
0.000181
0.000405
0.000405
5.601700
0.000405
0.554400
0.000005
0.000405
0.000405
0.455400
0.000005
0.002811
0.002811
1.127500
0.000197
0.005035
0.000036
0.091320
0.000380
2.322300
0.000117
1.063200
0.000214
0.000428
0.000428
0.600100
0.000117
0.102700
0.000208
0.230500
0.000116
0.000540
0.000540
0.500500
0.000505
0.500500
0.000505
0.157300
0.000405
0.000405
0.000405
0.037520
0.000071
0.100100
0.000109
2.400100
0.000166
0.972100
0.000092
0.010000
0.000009
1.890200
0.000284
0.086320
0.000284
0.526800
0.000005
0.528700
0.000005
3.002300
0.000277
0.702000
0.000005
0.025590
0.000005
0.143000
0.000098
0.100000
0.000020
0.000919
0.000919
2.277800
0.000114
1.200100
0.000119
2.856400
0.000140
0.517000
0.005005
0.153500
0.000055
0.236900
0.000159
0.064100
0.000159
0.250100
0.000132
0.000005
0.205900
0.003876
1.837900
0.000148
0.364000
0.000405
0.600900
0.000405
0.169500
0.000126
0.400200
0.000239
0.273000
0.000741
0.128900
0.000188
0.288800
0.000018
1.000400
0.000405
2.110100
0.000152
0.000265
0.000265
0.000147
0.000147
0.130200
0.000405
2.000200
0.000250
0.012810
0.002811
0.988700
0.000250
0.013690
0.000325
0.349300
0.000038
0.293300
0.000252
0.017320
0.000326
0.401200
0.000234
0.200000
0.000038
0.008249
0.000234
0.280100
0.000194
0.553300
0.000005
1.334100
0.000194
0.558500
0.000005
0.431400
0.000460
1.000100
0.000194
0.000606
0.000606
1.000100
0.000164
0.000579
0.000579
0.400100
0.000164
0.000105
0.000105
0.339900
0.000116
0.000021
0.000021
0.000165
0.000165
0.514400
0.000255
0.717200
0.000165
1.022000
0.010000
0.294200
0.000226
0.648100
0.000905
0.715000
0.000905
0.300900
0.000905
0.350900
0.000905
0.500900
0.000905
0.500900
0.000905
0.626500
0.000905
0.686000
0.000905
0.875500
0.000905
0.000274
0.000274
12.300000
0.000005
0.572000
0.000005
12.300000
0.000005
0.005748
0.000223
0.007069
0.000405
0.312300
0.000005
0.334600
0.000005
2.297700
0.010000
0.246600
0.000502
0.200400
0.000404
0.192100
0.000005
0.240300
0.000364
0.895200
0.000202
3.900800
0.000035
2.607000
0.000005
1.698300
0.000305
0.371600
0.000005
2.647000
0.000351
0.379800
0.000005
0.500400
0.000405
0.571200
0.000322
0.000405
0.000405
0.531800
0.000405
0.137500
0.000456
0.052590
0.000055
0.096690
0.000405
2.389900
0.000140
0.008157
0.000009
0.072520
0.000585
0.054320
0.000035
0.484900
0.000405
1.500400
0.000405
2.011000
0.000005
0.001005
0.001005
0.023220
0.001005
0.000046
0.787500
0.000005
1.537400
0.000005
0.048710
0.000405
0.052290
0.000258
0.451100
0.000134
0.990400
0.000405
0.009131
0.000093
0.114300
0.002985
0.045470
0.000438
0.378200
0.000005
0.007928
0.000314
0.925800
0.000405
0.180500
0.000405
0.691100
0.000554
0.075680
0.000405
0.025640
0.000548
0.005139
0.000139
0.013850
0.000432
4.270900
0.000005
1.500400
0.000432
4.270700
0.000005
0.072020
0.000430
0.032040
0.000005
3.228500
0.000005
1.400400
0.000432
3.228400
0.000005
0.183200
0.000005
0.390300
0.000377
0.042810
0.002811
0.031000
0.000405
0.360500
0.000832
2.550400
0.000405
2.053800
0.000005
0.000045
2.053700
0.000005
0.069240
0.000405
0.073260
0.000405
0.049590
0.000125
0.103000
0.000055
0.053000
0.003005
0.087410
0.000315
0.229500
0.000226
0.089700
0.000315
0.172500
0.000905
0.169700
0.000905
0.500900
0.000905
0.262900
0.000905
0.574900
0.000905
0.528800
0.000905
0.350900
0.000905
0.599300
0.000165
0.561600
0.000905
0.300900
0.000905
0.597100
0.000905
6.150400
0.000005
0.500900
0.000905
6.240600
0.000005
0.500300
0.000349
0.029910
0.000421
0.177900
0.000905
0.182500
0.000513
0.048320
0.000190
6.288100
0.000389
0.550000
0.000389
0.553700
0.000477
0.100400
0.000412
0.006852
0.000712
0.006367
0.000119
2.782600
0.000531
0.038850
0.000338
0.204000
0.000055
0.128500
0.000403
0.009120
0.000525
0.087310
0.000529
0.076470
0.001027
0.090810
0.000386
0.059750
0.000386
0.006229
0.000362
0.021290
0.000405
0.302100
0.000108
0.800100
0.000108
2.518400
0.000419
0.014950
0.000086
0.032780
0.000271
0.235700
0.002769
1.015200
0.000257
0.036810
0.000641
0.051770
0.000062
0.102500
0.000035
0.020090
0.000051
0.030570
0.000524
0.389300
0.000381
0.223500
0.000405
0.115300
0.000381
0.110600
0.000405
0.402400
0.000386
0.340600
0.000386
0.012110
0.000079
0.103000
0.003005
0.992200
0.000254
0.011070
0.000405
0.182400
0.000371
0.412900
0.000386
1.124400
0.004421
0.007319
0.000610
0.728200
0.000380
0.000405
0.000405
0.068680
0.000328
0.093410
0.000983
0.000111
0.000111
1.383100
0.000437
0.048620
0.000405
0.100400
0.000405
0.008331
0.000475
0.468700
0.000275
0.092790
0.000365
0.232200
0.000226
0.048300
0.000294
0.812700
0.000226
0.580100
0.000005
2.503700
0.000299
0.590900
0.000005
1.434400
0.000044
0.069890
0.000299
0.115900
0.000405
0.001465
0.000115
2.374600
0.000330
0.759200
0.000005
0.103000
0.000505
0.000115
0.000115
1.009000
0.000035
0.233300
0.000405
0.500500
0.000505
0.500500
0.000505
0.322000
0.000115
0.478200
0.000204
0.840500
0.000405
0.142400
0.000746
0.229500
0.000334
0.053640
0.000894
0.350400
0.000405
0.125500
0.000193
0.091590
0.000322
0.103900
0.000101
0.000094
0.006390
0.000089
0.048310
0.000089
0.365000
0.005005
0.052140
0.000105
0.386400
0.000105
1.016300
0.000005
0.942400
0.000016
0.794400
0.000005
0.190000
0.000172
0.838100
0.000133
4.111900
0.000005
0.010110
0.000115
0.010110
0.000115
0.503900
0.000021
0.010110
0.000115
0.010110
0.000115
0.000405
0.000405
0.010410
0.000129
5.110700
0.000042
0.375800
0.001523
0.017880
0.000089
0.010400
0.000405
0.040680
0.000405
0.035090
0.000095
0.261600
0.000226
0.103200
0.000105
0.103000
0.001005
3.762300
0.000005
0.005005
0.000005
1.813900
0.000098
0.060560
0.000353
0.470900
0.000831
0.143800
0.000220
0.131000
0.000106
0.013190
0.000206
0.496800
0.000005
0.498100
0.000005
0.200100
0.010000
0.173900
0.000405
0.430000
0.000017
0.023280
0.000405
1.000400
0.000405
0.186500
0.000151
0.396900
0.000405
0.003104
0.000005
0.170700
0.000135
0.013650
0.000280
0.097040
0.000216
0.674500
0.000100
0.218500
0.000148
0.016200
0.000035
0.046390
0.000126
0.079970
0.000163
0.005670
0.000151
0.025660
0.000405
1.900300
0.000034
0.069930
0.000322
0.098570
0.000405
0.070010
0.000222
1.900300
0.000029
0.005640
0.000121
0.010110
0.000115
0.010110
0.000115
2.313900
0.000178
0.010110
0.000115
0.010110
0.000115
0.078690
0.000055
0.087570
0.000897
0.200100
0.000188
0.114500
0.000404
0.208200
0.000315
0.300300
0.000315
0.470400
0.000315
0.300300
0.000315
0.132800
0.000120
0.008845
0.000154
0.017380
0.000135
0.062120
0.000085
0.309100
0.002054
0.020860
0.000143
0.102100
0.000143
1.655100
0.000078
2.002100
0.000088
0.073670
0.001005
0.106500
0.000996
0.005519
0.000140
0.242300
0.000096
0.081620
0.000123
0.104500
0.000035
0.073520
0.000224
0.061460
0.000092
0.008383
0.000124
0.005609
0.000090
1.002400
0.000412
2.889200
0.000118
0.491000
0.000005
0.010110
0.000115
0.010110
0.000115
0.990000
0.000099
0.010110
0.000115
0.010110
0.000115
1.045600
0.000405
0.000155
0.000155
0.500900
0.000905
0.500900
0.000905
0.300900
0.000905
0.350900
0.000905
0.598700
0.000905
0.350900
0.000905
0.561000
0.000230
1.000900
0.000905
2.707400
0.000005
1.589400
0.000183
2.707300
0.000005
0.200800
0.000888
0.134200
0.000315
0.439600
0.001005
0.107100
0.000315
0.263900
0.000315
0.104700
0.000315
4.123000
0.000142
0.231700
0.000315
0.089790
0.000315
0.107100
0.000315
0.228300
0.000315
0.500200
0.000205
0.010110
0.000115
0.300300
0.000315
0.676800
0.000226
0.300300
0.000315
1.000300
0.000315
0.250800
0.000888
0.010110
0.000115
0.320000
0.000005
0.010110
0.000115
0.010110
0.000115
0.202200
0.000105
1.002700
0.000713
3.225800
0.000005
0.296400
0.000226
2.087500
0.000678
0.030020
0.000024
0.229200
0.000405
0.150200
0.000305
1.018000
0.003005
0.159600
0.000305
1.627600
0.000102
2.679500
0.000205
5.201300
0.000020
0.080090
0.000118
0.847800
0.000112
0.134000
0.000139
0.000095
0.000095
0.260000
0.000226
0.057850
0.000315
0.257900
0.000315
0.327200
0.000315
0.447300
0.000315
0.300300
0.000315
0.707200
0.000455
0.300300
0.000315
0.500800
0.000888
0.034220
0.000035
0.250800
0.000888
0.319000
0.000005
0.324400
0.000005
0.495200
0.000226
0.163700
0.001505
1.316700
0.001005
0.049530
0.000097
0.015400
0.000116
0.250800
0.000888
5.375200
0.000133
0.474500
0.000133
0.248600
0.000126
0.202100
0.000103
0.038700
0.000163
0.000405
0.000405
0.011480
0.000132
0.197900
0.000405
0.048730
0.000405
1.002800
0.000789
0.949700
0.000405
0.102400
0.000405
0.007645
0.000087
0.019630
0.000023
0.000405
0.000405
0.111400
0.000182
0.005265
0.000048
0.061100
0.000405
0.044850
0.000405
0.109700
0.000040
0.025650
0.000405
0.012140
0.000109
0.070130
0.000083
0.139700
0.000080
0.042310
0.000273
0.000020
0.000020
0.000087
0.000087
2.416400
0.000405
0.341700
0.000241
0.233000
0.000084
0.098550
0.000120
0.000081
0.000081
0.010610
0.000405
0.113600
0.000405
0.000061
0.252700
0.000315
0.201000
0.001005
0.010110
0.000115
0.010110
0.000115
0.010110
0.000115
0.010110
0.000115
0.089060
0.000315
0.008806
0.000118
0.034740
0.000315
0.104100
0.000226
0.214600
0.000226
0.036590
0.000315
0.039010
0.000315
0.000315
0.000315
0.089060
0.000315
0.039010
0.000315
0.240500
0.000165
0.300100
0.000115
0.000315
0.000315
0.117100
0.000315
0.238300
0.000905
0.501000
0.001005
0.042970
0.000315
0.042970
0.000315
0.537100
0.000455
0.431200
0.000226
0.247900
0.000315
0.222900
0.000315
0.890100
0.000226
0.537100
0.000455
0.350900
0.000905
0.099710
0.000315
0.247900
0.000315
0.478000
0.000905
0.350900
0.000905
0.578500
0.000905
0.104400
0.000160
0.502500
0.000556
0.208200
0.000160
0.443400
0.000157
0.110400
0.007505
0.007309
0.000111
0.959700
0.007748
0.116100
0.000084
0.050050
0.000058
0.172200
0.000084
0.020050
0.000058
0.369000
0.000143
0.012180
0.000143
0.060160
0.000143
0.010110
0.000115
0.348000
0.000112
0.000055
0.000055
0.000055
0.000055
0.001005
0.001005
0.960000
0.000093
0.010110
0.000115
0.996600
0.000299
0.500800
0.000888
0.010110
0.000115
0.000203
0.000203
0.023180
0.000405
0.325500
0.000005
0.500800
0.000888
0.010110
0.000115
0.010110
0.000115
0.050880
0.000888
0.010110
0.000115
0.010110
0.000115
0.010110
0.000115
0.055880
0.000144
0.199300
0.000150
1.244800
0.000117
2.376700
0.000259
2.139000
0.000005
0.000061
0.000061
0.001005
0.001005
0.187000
0.000238
1.495500
0.000680
0.200800
0.000888
0.132800
0.000118
0.090880
0.000405
1.000100
0.000171
7.470900
0.000005
0.025120
0.000405
0.051000
0.001005
0.054320
0.000035
0.240800
0.000100
4.139400
0.000405
0.002378
0.000055
0.000062
0.000062
0.025880
0.000209
0.425300
0.000140
0.502400
0.000370
0.000405
0.000405
0.233000
0.000112
0.000014
0.000014
0.016060
0.000087
0.000095
0.000095
0.042450
0.000014
