ticker,text,username,timestamp,likes,retweets,replies,views
SCHIZO,197,"dumpster (schizo arc)
@imaDUMPSTERfr
·
13h",2025-01-12T16:51:21.000Z,12,3,2,197
SCHIZO,60K,"「優しい」悪魔
@_SchizoPosting
·
13h",2025-01-12T17:13:51.000Z,3700,2200,363,60000
SCHIZO,645,"Rob’
@robinvaders
·
13h",2025-01-12T17:12:34.000Z,7,1,2,645
SCHIZO,331,"hades
@hadesalt00
·
22h",2025-01-12T08:14:48.000Z,9,0,0,331
SCHIZO,718,"Marusha
@mattomattik
·
Jan 11",2025-01-12T00:31:07.000Z,8,0,1,718
SCHIZO,54,"ジョー volx
@schizo_volx
·
Jan 11",2025-01-12T04:51:48.000Z,6,1,1,54
SCHIZO,368,"KEM₿A
@KING__KEMBA
·
Jan 11",2025-01-12T01:24:02.000Z,3,0,1,368
SCHIZO,38,"Soldat
@SchizoSoldat
·
15h",2025-01-12T14:37:50.000Z,5,0,0,38
SCHIZO,81,"Degen Legion
@degenlegion_com
·
2h",2025-01-13T03:43:22.000Z,4,0,0,81
SCHIZO,952,"Jayk
@jayk_23_
·
12h",2025-01-12T17:52:26.000Z,24,2,4,952
SCHIZO,69,"topo chico enjoyer
@TopoSchizo
·
6h",2025-01-13T00:06:28.000Z,4,0,2,69
SCHIZO,65,"Degen Legion
@degenlegion_com
·
11h",2025-01-12T18:45:40.000Z,2,0,0,65
SCHIZO,64,"hades
@hadesalt00
·
11h",2025-01-12T18:26:56.000Z,4,0,0,64
SCHIZO,751,"KEM₿A
@KING__KEMBA
·
19h",2025-01-12T10:58:06.000Z,26,6,4,751
SCHIZO,88,"𝒩𝓋𝒾𝒶 𝒹𝒾𝑒𝓈 ☧
@nvlaavtismka823
·
9h",2025-01-12T20:32:26.000Z,6,0,0,88
SCHIZO,417,"yx(ian)
@0xianx
·
16h",2025-01-12T14:03:51.000Z,7,0,1,417
SCHIZO,777,"𓅮
@weenerskizo_b
·
14h",2025-01-12T15:45:14.000Z,12,12,19,777
SCHIZO,87,"Vanion
@Dykecrypto
·
9h",2025-01-12T20:51:03.000Z,3,0,0,87
SCHIZO,316,"SchizoBreakdown
@SchizoBreakdown
·
Jan 11",2025-01-12T04:06:12.000Z,12,1,0,316
SCHIZO,125,"KEM₿A
@KING__KEMBA
·
Jan 11",2025-01-12T01:45:41.000Z,3,0,3,125
SCHIZO,341,"SchizoBreakdown
@SchizoBreakdown
·
21h",2025-01-12T08:35:43.000Z,12,1,1,341
SCHIZO,301,"kwantxbt
@kwantxbt
·
Jan 11",2025-01-12T01:26:02.000Z,6,2,2,301
SCHIZO,20,"Donestk's_Regain | Milslop/Ruslop Artist
@Donestki_Schizo
·
15m",2025-01-13T06:06:33.000Z,2,0,0,20
SCHIZO,113,"riley
@staabbed
·
13h",2025-01-12T16:25:12.000Z,3,0,0,113
SCHIZO,194,"Grimnir
@GrimnirHangi
·
12h",2025-01-12T17:53:47.000Z,4,2,1,194
SCHIZO,26,"Based Schizo
@realBasedSchizo
·
10h",2025-01-12T20:05:52.000Z,4,0,1,26
SCHIZO,108,"DAOLATΞUR
@daolateur
·
8h",2025-01-12T21:29:27.000Z,6,0,0,108
SCHIZO,71,"kenz♱
@velvetheartsz
·
Jan 11",2025-01-12T05:32:10.000Z,6,0,0,71
SCHIZO,86,"0xMatt
@0xVexity
·
8h",2025-01-12T21:38:20.000Z,4,0,0,86
