ticker,text,username,timestamp,likes,retweets,replies,views
BEAN,518,"Hex Conference
@hexconference
·
16h",2025-01-12T14:13:12.000Z,15,4,0,518
BEAN,1.2K,"tommy
@britreligion
·
1h",2025-01-13T05:04:43.000Z,30,12,0,1200
BEAN,518,"Hex Conference
@hexconference
·
16h",2025-01-12T14:13:12.000Z,15,4,0,518
BEAN,1.2K,"tommy
@britreligion
·
1h",2025-01-13T05:04:43.000Z,30,12,0,1200
BEAN,518,"Hex Conference
@hexconference
·
16h",2025-01-12T14:13:12.000Z,15,4,0,518
BEAN,1.2K,"tommy
@britreligion
·
1h",2025-01-13T05:04:43.000Z,30,12,0,1200
BEAN,87,"(bean)
@ComDemirglo
·
21h",2025-01-12T09:09:23.000Z,10,14,214,87
BEAN,104K,"bean
@_douya
·
18h",2025-01-12T11:32:37.000Z,11000,1200,27,104000
BEAN,911,"American Soybean Association
@ASA_Soybeans
·
18h",2025-01-12T12:00:48.000Z,4,1,0,911
BEAN,651,"Isha
@_precious_bean_
·
Jan 11",2025-01-12T04:46:39.000Z,52,3,30,651
BEAN,58,"NarnageOmega
@NarnageOmega
·
11h",2025-01-12T18:33:21.000Z,10,8,5,58
BEAN,104K,"bean
@_douya
·
18h",2025-01-12T11:32:37.000Z,11000,1200,27,104000
BEAN,911,"American Soybean Association
@ASA_Soybeans
·
18h",2025-01-12T12:00:48.000Z,4,1,0,911
BEAN,651,"Isha
@_precious_bean_
·
Jan 11",2025-01-12T04:46:39.000Z,52,3,30,651
BEAN,58,"NarnageOmega
@NarnageOmega
·
11h",2025-01-12T18:33:21.000Z,10,8,5,58
BEAN,315,"liz saw mel ౨ৎ
@melsfaeriex
·
1h",2025-01-13T04:43:49.000Z,14,3,1,315
BEAN,288,"James Baldolfini
@BoggisBvnceBean
·
2h",2025-01-13T03:49:26.000Z,6,0,1,288
BEAN,820,"Bean (chad)
@beancardano
·
19h",2025-01-12T10:52:12.000Z,16,5,1,820
BEAN,2K,"Bean2.0
@BeanBeanNew
·
19h",2025-01-12T10:38:58.000Z,56,19,0,2000
BEAN,130,"Best of Midjourney
@BoM_AiArt
·
22h",2025-01-12T07:40:20.000Z,3,0,2,130
BEAN,328,"Nature Bean
@The_Nature_Bean
·
17h",2025-01-12T12:48:32.000Z,13,4,0,328
BEAN,602,"Vho-Tshinyadzo
@ReezaySA
·
10h",2025-01-12T20:05:26.000Z,6,8,0,602
BEAN,140,"ClipTron
@ClipTronAI
·
11h",2025-01-12T18:48:08.000Z,6,2,1,140
BEAN,185,"Stone
@stonemacc
·
2h",2025-01-13T03:36:52.000Z,5,0,1,185
BEAN,90,"Hockey1Stars
@Hockey1Stars
·
6h",2025-01-12T23:23:04.000Z,2,0,0,90
BEAN,2K,"Bean2.0
@BeanBeanNew
·
19h",2025-01-12T10:38:58.000Z,56,19,0,2000
BEAN,130,"Best of Midjourney
@BoM_AiArt
·
22h",2025-01-12T07:40:20.000Z,3,0,2,130
BEAN,328,"Nature Bean
@The_Nature_Bean
·
17h",2025-01-12T12:48:32.000Z,13,4,0,328
BEAN,602,"Vho-Tshinyadzo
@ReezaySA
·
10h",2025-01-12T20:05:26.000Z,6,8,0,602
BEAN,140,"ClipTron
@ClipTronAI
·
11h",2025-01-12T18:48:08.000Z,6,2,1,140
BEAN,185,"Stone
@stonemacc
·
2h",2025-01-13T03:36:52.000Z,5,0,1,185
BEAN,90,"Hockey1Stars
@Hockey1Stars
·
6h",2025-01-12T23:23:04.000Z,2,0,0,90
BEAN,2K,"Bean2.0
@BeanBeanNew
·
19h",2025-01-12T10:38:58.000Z,56,19,0,2000
BEAN,130,"Best of Midjourney
@BoM_AiArt
·
22h",2025-01-12T07:40:20.000Z,3,0,2,130
BEAN,328,"Nature Bean
@The_Nature_Bean
·
17h",2025-01-12T12:48:32.000Z,13,4,0,328
BEAN,602,"Vho-Tshinyadzo
@ReezaySA
·
10h",2025-01-12T20:05:26.000Z,6,8,0,602
BEAN,140,"ClipTron
@ClipTronAI
·
11h",2025-01-12T18:48:08.000Z,6,2,1,140
BEAN,185,"Stone
@stonemacc
·
2h",2025-01-13T03:36:52.000Z,5,0,1,185
BEAN,90,"Hockey1Stars
@Hockey1Stars
·
6h",2025-01-12T23:23:04.000Z,2,0,0,90
BEAN,2K,"Bean2.0
@BeanBeanNew
·
19h",2025-01-12T10:38:58.000Z,56,19,0,2000
BEAN,130,"Best of Midjourney
@BoM_AiArt
·
22h",2025-01-12T07:40:20.000Z,3,0,2,130
BEAN,328,"Nature Bean
@The_Nature_Bean
·
17h",2025-01-12T12:48:32.000Z,13,4,0,328
BEAN,602,"Vho-Tshinyadzo
@ReezaySA
·
10h",2025-01-12T20:05:26.000Z,6,8,0,602
BEAN,140,"ClipTron
@ClipTronAI
·
11h",2025-01-12T18:48:08.000Z,6,2,1,140
